,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1331,7537-RBWEA,Female,False,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.149999618530273,25.149999618530273,False
1332,4656-CAURT,Male,False,False,False,69,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),23.950000762939453,1713.0999755859375,False
1333,0121-SNYRK,Male,False,False,False,50,False,,DSL,True,False,False,True,False,False,One year,True,Mailed check,35.400001525878906,1748.9000244140625,False
1334,1768-ZAIFU,Female,True,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.200000762939453,25.200000762939453,True
1335,4671-LXRDQ,Male,False,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.0,96.44999694824219,True
1336,3733-LSYCE,Female,False,True,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),75.3499984741211,1114.550048828125,False
1337,6265-FRMTQ,Male,False,False,False,31,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.399999618530273,609.0999755859375,False
1338,1934-SJVJK,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.149999618530273,20.149999618530273,True
1339,3838-OZURD,Male,False,True,False,66,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Credit card (automatic),105.0,7133.25,True
1340,1371-DWPAZ,Female,False,True,True,0,False,,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),56.04999923706055,,False
1341,9269-CQOOL,Male,False,False,True,3,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),54.70000076293945,169.4499969482422,True
1342,2017-CCBLH,Female,False,False,False,8,True,False,No,,,,,,,Two year,False,Mailed check,20.0,141.60000610351562,False
1343,7690-KPNCU,Male,False,True,True,64,True,False,DSL,True,False,True,False,True,True,One year,True,Credit card (automatic),73.05000305175781,4688.64990234375,False
1344,0536-BGFMZ,Female,False,True,False,28,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.5,563.0499877929688,False
1345,2293-IJWPS,Female,False,True,False,57,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),100.75,5985.0,False
1346,2845-HSJCY,Female,False,True,True,14,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,87.25,1258.5999755859375,True
1347,5469-NUJUR,Male,False,False,False,19,True,False,No,,,,,,,Two year,True,Mailed check,19.950000762939453,373.5,False
1348,1184-PJVDB,Male,False,True,False,10,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.94999694824219,857.2000122070312,True
1349,2625-TRCZQ,Female,False,True,False,51,False,,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,49.650001525878906,2553.35009765625,False
1350,4102-HLENU,Female,False,True,False,67,True,True,DSL,True,True,True,False,False,False,Two year,False,Mailed check,65.6500015258789,4322.85009765625,False
1351,7266-GSSJX,Male,False,True,True,11,True,False,No,,,,,,,Month-to-month,True,Electronic check,20.450000762939453,250.8000030517578,False
1352,7722-VJRQD,Male,False,True,True,72,False,,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),60.95000076293945,4549.0498046875,False
1353,7073-QETQY,Male,False,True,True,66,True,False,No,,,,,,,One year,True,Electronic check,20.350000381469727,1359.5,False
1354,9415-DPEWS,Female,False,False,False,18,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,88.3499984741211,1639.300048828125,True
1355,5624-RYAMH,Female,False,False,False,9,True,False,No,,,,,,,Month-to-month,True,Electronic check,19.5,178.85000610351562,False
1356,0196-JTUQI,Female,False,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),75.19999694824219,633.8499755859375,False
1357,7130-YXBRO,Male,False,True,False,48,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),111.44999694824219,5315.10009765625,False
1358,9272-LSVYH,Male,False,False,False,10,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.1500015258789,735.5,False
1359,7943-RQCHR,Female,False,False,False,9,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.75,889.9000244140625,True
1360,3793-MMFUH,Female,True,False,False,13,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.05000305175781,1290.0,True
1361,3249-ZPQRG,Male,False,False,False,4,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,78.44999694824219,330.04998779296875,True
1362,2568-BRGYX,Male,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.19999694824219,237.9499969482422,True
1363,3084-DOWLE,Female,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),92.0,6474.39990234375,False
1364,1084-MNSMJ,Female,False,True,True,51,True,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),85.5,4421.9501953125,False
1365,7721-JXEAW,Male,False,True,False,59,False,,DSL,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),41.04999923706055,2452.699951171875,True
1366,7249-WBIYX,Male,False,True,False,10,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.5999984741211,813.8499755859375,True
1367,4238-HFHSN,Male,True,True,False,61,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.1500015258789,4904.85009765625,False
1368,6250-CGGUN,Male,False,False,False,54,True,False,Fiber optic,True,False,True,True,False,False,One year,False,Electronic check,84.4000015258789,4484.0498046875,False
1369,5478-JJVZK,Female,False,False,False,33,True,True,DSL,True,True,False,False,False,False,Month-to-month,True,Mailed check,60.900001525878906,2033.8499755859375,False
1370,7596-IIWYC,Female,False,False,False,27,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.25,538.2000122070312,False
1371,6567-HOOPW,Female,True,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.19999694824219,79.19999694824219,True
1372,9793-WECQC,Male,False,False,False,23,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Mailed check,95.30000305175781,2192.89990234375,False
1373,4291-HPAXL,Male,False,False,True,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.850000381469727,19.850000381469727,False
1374,8999-YPYBV,Male,False,True,True,45,True,False,DSL,True,True,True,True,True,True,Two year,True,Mailed check,84.3499984741211,3858.050048828125,False
1375,1839-FBNFR,Female,False,True,True,39,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.850000381469727,854.7999877929688,False
1376,3164-AALRN,Male,False,False,False,5,True,False,DSL,False,False,True,False,True,True,One year,True,Mailed check,70.0,347.3999938964844,True
1377,3071-MVJCD,Male,False,True,True,72,True,True,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),82.30000305175781,5815.14990234375,False
1378,1697-BCSHV,Female,False,True,True,58,True,True,DSL,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),66.80000305175781,3970.39990234375,False
1379,0562-KBDVM,Female,False,False,False,70,False,,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),44.599998474121094,3058.14990234375,False
1380,1131-SUEKT,Male,False,True,True,61,True,False,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),98.44999694824219,6145.2001953125,False
1381,3717-OEAUQ,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.69999694824219,129.1999969482422,False
1382,4538-WNTMJ,Female,False,True,True,46,True,True,No,,,,,,,One year,False,Mailed check,24.950000762939453,1165.9000244140625,False
1383,3334-CTHOL,Female,False,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),49.95000076293945,49.95000076293945,True
1384,4704-ERYFC,Female,False,True,False,22,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,1554.0,True
1385,9432-RUVSL,Female,False,False,False,48,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),102.5,4904.25,False
1386,8060-HIWJJ,Male,False,False,False,64,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),86.55000305175781,5632.5498046875,False
1387,7684-XSZIY,Male,False,True,True,72,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.299999237060547,1643.25,False
1388,9089-UOWJG,Female,False,True,True,12,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),58.349998474121094,740.5499877929688,False
1389,8621-MNIHH,Female,True,True,False,34,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,94.25,3217.550048828125,True
1390,8039-ACLPL,Female,False,True,True,72,True,False,DSL,True,True,True,False,False,True,Two year,False,Credit card (automatic),68.75,4888.2001953125,False
1391,9885-AIBVB,Male,False,True,False,29,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,85.80000305175781,2440.25,False
1392,1934-MKPXS,Male,False,True,True,33,True,False,No,,,,,,,One year,False,Credit card (automatic),20.100000381469727,620.5499877929688,False
1393,2592-YKDIF,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.350000381469727,20.350000381469727,False
1394,2272-JKMSI,Female,False,True,True,62,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,110.80000305175781,6840.9501953125,False
1395,0471-LVHGK,Male,False,True,False,41,True,True,DSL,False,False,True,False,True,True,One year,True,Electronic check,73.0,3001.199951171875,True
1396,9518-RWHZL,Female,False,False,False,64,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),100.05000305175781,6254.2001953125,True
1397,8714-CTZJW,Female,False,False,False,4,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),82.8499984741211,319.6000061035156,False
1398,3569-EDBPQ,Female,False,False,False,24,True,True,Fiber optic,True,False,False,True,False,False,Month-to-month,True,Electronic check,84.3499984741211,1938.050048828125,False
1399,3131-NWVFJ,Female,False,True,True,14,True,False,No,,,,,,,One year,False,Mailed check,19.549999237060547,294.5,False
1400,7521-YXVZY,Male,False,False,True,3,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.950000762939453,58.29999923706055,False
1401,5419-CONWX,Female,True,False,False,4,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Credit card (automatic),99.80000305175781,442.8500061035156,True
1402,6240-EURKS,Female,False,False,True,18,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,35.0,553.0,True
1403,2373-NTKOD,Male,False,False,False,8,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,66.25,546.4500122070312,False
1404,1970-KKFWL,Female,False,False,False,35,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),23.299999237060547,797.0999755859375,False
1405,6960-HVYXR,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,76.0,76.0,True
1406,9337-SRRNI,Male,False,False,True,66,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.299999237060547,1673.800048828125,False
1407,0895-UADGO,Male,False,False,True,8,False,,DSL,True,False,False,True,False,True,Two year,True,Mailed check,44.54999923706055,343.45001220703125,False
1408,5678-VFNEQ,Female,False,True,False,71,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Credit card (automatic),104.0999984741211,7412.25,False
1409,5977-CKHON,Female,False,True,True,43,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),92.55000305175781,4039.0,False
1410,7024-OHCCK,Female,True,False,False,2,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.8499984741211,170.85000610351562,True
1411,2692-BUCFV,Male,True,False,False,29,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),101.44999694824219,2948.60009765625,False
1412,7861-UVUFT,Female,False,True,False,15,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,84.30000305175781,1308.4000244140625,True
1413,1830-GGFNM,Male,False,True,True,65,True,True,Fiber optic,True,True,True,True,False,False,Two year,False,Credit card (automatic),94.55000305175781,6078.75,False
1414,5302-BDJNT,Male,False,False,False,35,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Electronic check,95.5,3418.199951171875,False
1415,5223-UZAVK,Male,False,False,False,64,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),100.30000305175781,6603.7998046875,False
1416,4859-ZSRDZ,Female,False,True,True,58,False,,DSL,False,False,True,True,True,True,Two year,True,Credit card (automatic),55.5,3166.89990234375,False
1417,5651-WYIPH,Female,True,False,False,18,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),49.849998474121094,865.75,False
1418,9350-VLHMB,Male,False,True,True,67,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),89.55000305175781,6373.10009765625,False
1419,3498-LZGQZ,Male,False,True,True,63,True,False,No,,,,,,,Two year,True,Mailed check,19.149999618530273,1177.050048828125,False
1420,8785-CJSHH,Female,False,True,False,60,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.80000305175781,5985.75,False
1421,5357-TZHPP,Male,True,False,False,9,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),84.4000015258789,732.5,True
1422,3870-SPZSI,Female,False,True,True,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.05000305175781,7869.0498046875,False
1423,0680-DFNNY,Male,False,True,False,15,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.0999984741211,1504.050048828125,True
1424,7560-QRBXH,Female,False,False,True,48,True,False,No,,,,,,,One year,False,Mailed check,19.950000762939453,936.7000122070312,False
1425,7077-XJMET,Male,False,True,False,12,True,False,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,74.1500015258789,741.4000244140625,False
1426,8752-GHJFU,Male,True,True,False,71,True,True,Fiber optic,True,True,True,True,False,False,One year,True,Electronic check,92.0,6585.2001953125,False
1427,6896-SRVYQ,Male,True,False,False,44,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,73.8499984741211,3122.39990234375,False
1428,7767-UXAGJ,Male,False,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.45000076293945,50.45000076293945,True
1429,4652-ODEVH,Male,False,True,True,45,True,True,No,,,,,,,Two year,False,Mailed check,24.450000762939453,1088.25,False
1430,6510-UPNKS,Female,False,False,False,23,True,True,No,,,,,,,One year,False,Credit card (automatic),24.799999237060547,615.3499755859375,False
1431,6718-BDGHG,Female,False,True,False,43,True,True,DSL,False,False,False,True,True,False,One year,True,Bank transfer (automatic),64.8499984741211,2908.199951171875,False
1432,9046-DQMTP,Male,False,False,False,35,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),20.75,739.9000244140625,False
1433,6439-LAJXL,Male,False,True,False,9,True,False,DSL,True,True,False,True,True,False,Month-to-month,True,Mailed check,68.94999694824219,593.8499755859375,False
1434,1571-SAVHK,Male,False,False,False,12,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Mailed check,99.94999694824219,1132.75,True
1435,9052-VKDUW,Female,True,True,False,65,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Credit card (automatic),109.4000015258789,7227.4501953125,False
1436,9546-CQJSU,Female,False,False,False,2,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,91.4000015258789,193.60000610351562,True
1437,1666-JZPZT,Male,False,False,False,27,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,49.0,1291.3499755859375,False
1438,5777-KJIRB,Female,False,False,False,40,True,False,DSL,False,False,True,False,False,False,One year,True,Mailed check,50.25,2023.550048828125,False
1439,0506-LVNGN,Female,True,False,False,5,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),75.55000305175781,349.6499938964844,True
1440,7677-SJJJK,Male,False,True,True,8,True,False,No,,,,,,,One year,False,Credit card (automatic),19.899999618530273,153.9499969482422,False
1441,2480-EJWYP,Female,True,True,False,58,True,True,Fiber optic,False,True,False,False,True,True,One year,True,Bank transfer (automatic),97.80000305175781,5458.7998046875,False
1442,3253-HKOKL,Female,False,True,True,52,True,False,Fiber optic,True,False,True,False,True,True,One year,False,Electronic check,100.30000305175781,5244.4501953125,False
1443,7055-HNEOJ,Male,False,True,False,3,True,False,DSL,False,False,True,True,False,False,Month-to-month,True,Mailed check,55.79999923706055,154.5500030517578,False
1444,5514-YQENT,Male,False,False,True,41,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,111.1500015258789,4507.14990234375,False
1445,3211-AAPKX,Male,False,False,False,20,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Mailed check,98.55000305175781,2031.949951171875,False
1446,8445-DNBAE,Male,False,False,True,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.04999923706055,50.04999923706055,False
1447,2951-QOQTK,Male,False,False,True,4,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,False,Credit card (automatic),80.80000305175781,332.45001220703125,True
1448,2958-NHPPS,Male,False,False,False,23,True,False,No,,,,,,,Month-to-month,False,Electronic check,20.850000381469727,473.8999938964844,False
1449,6806-YDEUL,Female,True,False,False,6,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.5,106.80000305175781,False
1450,1735-XMJVH,Male,False,True,True,8,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.350000381469727,152.60000610351562,False
1451,6890-PFRQX,Male,False,False,False,18,True,True,DSL,True,False,True,False,True,False,Month-to-month,False,Mailed check,69.5,1199.4000244140625,False
1452,0222-CNVPT,Male,True,False,False,52,False,,DSL,True,False,False,False,True,True,Month-to-month,True,Credit card (automatic),48.79999923706055,2555.050048828125,False
1453,5899-OUVKV,Male,False,False,False,31,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,94.5,2979.199951171875,False
1454,8681-ICONS,Male,False,True,True,29,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.649999618530273,654.8499755859375,False
1455,1621-YNCJH,Female,False,True,False,36,True,True,Fiber optic,True,True,True,True,False,True,Two year,True,Credit card (automatic),106.05000305175781,3834.39990234375,False
1456,3473-XIIIT,Female,False,True,False,16,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.0,1534.75,True
1457,6362-QHAFM,Male,False,True,False,42,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Electronic check,108.30000305175781,4586.14990234375,False
1458,7893-IXHRQ,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Electronic check,20.549999237060547,20.549999237060547,True
1459,3070-BDOQC,Female,False,False,False,60,True,False,Fiber optic,False,True,True,False,True,True,Two year,True,Electronic check,99.6500015258789,5941.0498046875,False
1460,2952-QAYZF,Male,False,False,False,5,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,85.30000305175781,424.1499938964844,True
1461,6234-PFPXL,Male,False,True,False,22,True,True,Fiber optic,True,False,False,True,True,False,Month-to-month,False,Credit card (automatic),95.9000015258789,2234.949951171875,False
1462,9824-QCJPK,Male,False,True,False,36,True,False,No,,,,,,,One year,False,Mailed check,20.0,666.75,False
1463,4763-PGDPO,Female,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.4000015258789,281.0,True
1464,4283-IVYCI,Male,False,False,False,9,True,False,DSL,True,False,False,True,False,True,Month-to-month,False,Mailed check,64.94999694824219,547.7999877929688,False
1465,1866-OBPNR,Male,False,True,True,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Credit card (automatic),74.5999984741211,74.5999984741211,False
1466,8205-MQUGY,Male,False,True,True,12,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Electronic check,49.20000076293945,571.1500244140625,False
1467,8970-ANWXO,Female,False,False,False,23,True,True,DSL,False,False,False,True,True,True,One year,True,Mailed check,73.75,1756.5999755859375,False
1468,9480-BQJEI,Male,False,False,False,62,True,True,Fiber optic,True,True,False,False,False,True,One year,True,Bank transfer (automatic),92.30000305175781,5731.4501953125,False
1469,5394-SVGJV,Male,False,False,False,37,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,False,Bank transfer (automatic),98.80000305175781,3475.550048828125,True
1470,6979-TNDEU,Female,False,False,False,8,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.200000762939453,156.85000610351562,False
1471,9777-WJJPR,Male,False,True,False,31,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,False,Credit card (automatic),88.6500015258789,2683.199951171875,False
1472,9283-LZQOH,Male,False,True,True,13,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.4000015258789,896.75,True
1473,7079-QRCBC,Female,False,False,False,24,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,98.75,2407.300048828125,True
1474,9495-SKLKD,Male,False,True,True,45,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),95.94999694824219,4456.64990234375,False
1475,6048-UWKAL,Female,True,True,False,69,True,True,Fiber optic,False,True,False,True,True,True,Two year,False,Credit card (automatic),105.4000015258789,6998.9501953125,False
1476,5067-DGXLL,Male,False,False,False,2,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.25,36.79999923706055,False
1477,5469-CTCWN,Male,False,True,True,61,True,True,Fiber optic,True,True,False,False,True,True,One year,True,Electronic check,106.0,6547.7001953125,True
1478,9851-QXEEQ,Male,False,False,False,41,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,104.69999694824219,4346.39990234375,True
1479,6281-FKEWS,Female,False,False,False,44,False,,DSL,False,False,True,False,True,True,One year,True,Electronic check,49.04999923706055,2265.0,False
1480,8898-KASCD,Male,False,False,False,39,False,,DSL,False,False,True,True,False,False,One year,False,Mailed check,35.54999923706055,1309.1500244140625,False
1481,9242-TKFSV,Male,False,True,True,72,False,,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),65.0999984741211,4754.2998046875,False
1482,9290-SHCMB,Female,True,False,False,13,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,96.8499984741211,1235.550048828125,False
1483,0743-HNPFG,Female,False,True,True,51,True,False,DSL,True,True,False,True,False,True,One year,True,Credit card (automatic),69.75,3562.5,False
1484,2277-BKJKN,Female,True,True,False,71,True,False,Fiber optic,False,True,True,False,True,True,Two year,True,Electronic check,99.19999694824219,7213.75,False
1485,9809-IMGCQ,Male,True,False,False,22,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.69999694824219,2082.949951171875,True
1486,5208-HFSBT,Female,False,False,False,2,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Credit card (automatic),55.04999923706055,102.75,True
1487,5035-PGZXH,Female,False,False,False,56,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,106.80000305175781,5914.39990234375,False
1488,8695-WDYEA,Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,51.25,51.25,False
1489,6543-JXSOO,Female,False,True,True,23,True,False,DSL,True,True,False,True,False,False,One year,True,Mailed check,57.75,1282.8499755859375,False
1490,8016-ZMGMO,Female,True,True,False,66,True,True,DSL,False,True,True,False,True,False,One year,True,Bank transfer (automatic),70.8499984741211,4738.85009765625,False
1491,8605-ITULD,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.549999237060547,19.549999237060547,False
1492,3254-YRILK,Male,True,False,False,19,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,88.19999694824219,1775.800048828125,True
1493,6416-YJTTB,Male,False,False,False,11,True,False,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),79.5,795.6500244140625,False
1494,2667-WYLWJ,Female,False,True,True,8,True,False,No,,,,,,,One year,True,Mailed check,19.75,145.0,True
1495,4472-VESGY,Female,False,True,True,52,True,True,Fiber optic,True,True,True,False,False,True,Month-to-month,False,Bank transfer (automatic),98.1500015258789,4993.39990234375,False
1496,3195-TQDZX,Male,False,False,False,3,True,False,No,,,,,,,Month-to-month,True,Electronic check,20.25,61.45000076293945,False
1497,3128-YOVTD,Female,False,True,True,51,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),79.1500015258789,4018.550048828125,False
1498,0529-ONKER,Male,True,False,False,15,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.6500015258789,1146.6500244140625,True
1499,1728-CXQBE,Male,True,True,False,64,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,94.25,6081.39990234375,False
1500,7041-TXQJH,Female,False,False,False,37,False,,DSL,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),40.20000076293945,1478.8499755859375,False
1501,5014-GSOUQ,Male,False,False,False,13,True,False,No,,,,,,,Two year,False,Mailed check,19.950000762939453,243.64999389648438,False
1502,5724-BIDBU,Male,False,True,False,49,True,True,DSL,True,False,False,False,False,False,One year,True,Electronic check,55.349998474121094,2633.949951171875,False
1503,0481-SUMCB,Female,True,False,False,45,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Bank transfer (automatic),102.1500015258789,4735.35009765625,False
1504,1769-GRUIK,Female,False,False,False,18,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,71.0999984741211,1247.75,False
1505,5240-IJOQT,Male,True,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.69999694824219,74.69999694824219,True
1506,8819-WFGGJ,Male,False,True,False,68,False,,DSL,True,False,True,False,True,True,Two year,True,Bank transfer (automatic),54.099998474121094,3794.5,False
1507,7427-AUFPY,Male,False,False,False,54,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.649999618530273,1008.7000122070312,False
1508,2811-POVEX,Female,True,True,True,23,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),88.44999694824219,2130.550048828125,False
1509,1092-GANHU,Male,False,False,False,17,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Electronic check,76.6500015258789,1313.550048828125,True
1510,7898-PDWQE,Male,False,True,False,71,True,True,DSL,True,True,True,True,False,True,Two year,False,Credit card (automatic),80.4000015258789,5727.14990234375,False
1511,9972-EWRJS,Female,False,True,True,67,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.25,1372.9000244140625,False
1512,9314-IJWSQ,Female,False,True,True,14,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.80000305175781,1203.9000244140625,False
1513,0661-XEYAN,Female,True,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,25.799999237060547,25.799999237060547,True
1514,5799-JRCZO,Female,False,False,True,63,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.5,1215.0999755859375,False
1515,1921-KYSAY,Female,False,False,False,41,True,True,DSL,False,False,True,True,False,True,One year,True,Electronic check,68.5999984741211,2877.050048828125,False
1516,6198-RTPMF,Female,False,True,False,17,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,False,Electronic check,92.5999984741211,1579.699951171875,False
